FraudFound_P,PolicyNumber,Age,RepNumber,MonthClaimed,Month,DayOfWeek,Make,DayOfWeekClaimed,WeekOfMonth,WeekOfMonthClaimed
0,1.2628694727915668,-0.13754189472052653,-1.40946778527116,7,6,6,17,7,-0.6124734283092464,-0.5511738259047975
0,1.2630941227022299,-0.5822518754838711,1.1993418712984338,9,8,1,9,2,-0.6124734283092464,0.2430603947710248
0,1.2633187726128927,1.6412980283328518,0.5471394571560354,9,8,2,13,2,-0.6124734283092464,-0.5511738259047975
0,1.2635434225235556,-1.0269618562472156,-0.10506295698636302,10,9,5,9,7,0.16419929081316983,0.2430603947710248
0,1.2637680724342184,1.4930613680784035,-1.192066980557027,12,1,2,13,7,-0.6124734283092464,1.8315288361226694
0,1.2639927223448815,-1.249316846628888,-0.5398645664146287,2,1,4,6,7,-0.6124734283092464,0.2430603947710248
0,1.2642173722555443,1.4930613680784035,0.11233784772776978,10,3,2,6,5,0.9408720099355862,-0.5511738259047975
0,1.2644420221662072,0.7518780668061626,0.3297386524419026,8,7,5,13,1,-0.6124734283092464,-0.5511738259047975
0,1.2646666720768702,-0.43401521522942293,1.1993418712984338,4,3,1,13,5,-0.6124734283092464,-0.5511738259047975
0,1.264891321987533,-0.06342356459330244,-0.9746661758428942,6,5,6,13,5,0.16419929081316983,1.037294615446847
0,1.265115971898196,0.3812864161700421,-0.9746661758428942,12,11,3,2,6,-1.3891461474316629,-0.5511738259047975
0,1.265340621808859,-1.0269618562472156,-0.32246376170049584,10,9,5,13,7,-1.3891461474316629,-1.3454080465806197
0,1.2655652717195218,0.7518780668061626,-1.6268685899852926,5,4,6,13,5,-1.3891461474316629,-1.3454080465806197
0,1.2657899216301847,0.8259963969333867,-1.6268685899852926,9,8,5,13,6,0.16419929081316983,0.2430603947710248
0,1.2660145715408477,-0.13754189472052653,-0.32246376170049584,9,8,2,18,2,0.9408720099355862,1.8315288361226694
0,1.2662392214515106,-0.13754189472052653,0.7645402618701682,12,11,5,13,7,0.16419929081316983,0.2430603947710248
0,1.2664638713621734,0.3812864161700421,-0.5398645664146287,11,11,2,6,7,1.7175447290580024,0.2430603947710248
0,1.2666885212728363,-0.13754189472052653,0.11233784772776978,11,10,3,6,6,0.9408720099355862,1.037294615446847
0,1.2669131711834993,-0.6563702056110952,0.11233784772776978,3,2,5,6,6,0.9408720099355862,1.037294615446847
1,1.2671378210941622,0.3812864161700421,0.3297386524419026,6,5,4,17,6,-1.3891461474316629,-0.5511738259047975
0,1.267362471004825,-0.508133545356647,1.1993418712984338,3,2,5,17,6,0.9408720099355862,1.037294615446847
0,1.267587120915488,0.6777597366789385,-0.9746661758428942,3,2,1,2,7,0.9408720099355862,1.037294615446847
0,1.267811770826151,-0.5822518754838711,0.3297386524419026,6,5,4,6,7,-1.3891461474316629,-0.5511738259047975
0,1.2680364207368138,0.23304975591559393,-1.6268685899852926,11,10,5,4,7,-1.3891461474316629,-1.3454080465806197
0,1.2682610706474768,-0.43401521522942293,-1.6268685899852926,11,10,3,6,2,-1.3891461474316629,-1.3454080465806197
0,1.2684857205581397,1.1965880475695072,0.5471394571560354,11,10,3,6,1,-1.3891461474316629,-1.3454080465806197
0,1.2687103704688025,-1.249316846628888,-1.6268685899852926,6,5,4,9,6,-1.3891461474316629,-0.5511738259047975
0,1.2689350203794656,-1.1751985165016638,0.3297386524419026,11,11,2,13,7,1.7175447290580024,-1.3454080465806197
0,1.2691596702901284,-0.43401521522942293,0.7645402618701682,12,11,6,9,1,0.9408720099355862,1.8315288361226694
1,1.2693843202007913,0.45540474629726624,0.5471394571560354,6,5,4,6,5,-1.3891461474316629,-1.3454080465806197
0,1.2696089701114543,0.23304975591559393,0.3297386524419026,7,8,3,9,5,1.7175447290580024,-1.3454080465806197
0,1.2698336200221172,-0.508133545356647,1.4167426760125665,9,8,4,9,1,0.9408720099355862,1.037294615446847
0,1.27005826993278,-0.13754189472052653,0.11233784772776978,9,8,0,13,1,0.9408720099355862,1.037294615446847
0,1.2702829198434429,0.5295230764244904,0.3297386524419026,9,8,3,9,6,0.9408720099355862,1.037294615446847
0,1.270507569754106,0.15893142578836986,-1.192066980557027,5,4,3,9,5,0.16419929081316983,0.2430603947710248
0,1.2707322196647688,-0.3598968851021988,1.1993418712984338,5,4,1,6,5,-1.3891461474316629,0.2430603947710248
0,1.2709568695754316,-0.508133545356647,0.11233784772776978,3,9,2,6,1,0.16419929081316983,-1.3454080465806197
0,1.2711815194860947,-0.3598968851021988,-0.5398645664146287,6,5,0,13,6,-0.6124734283092464,-0.5511738259047975
0,1.2714061693967575,-0.7304885357383193,1.1993418712984338,10,9,4,13,1,0.16419929081316983,0.2430603947710248
0,1.2716308193074204,-0.9528435261199916,1.6341434807266995,12,11,2,6,6,-1.3891461474316629,-1.3454080465806197
0,1.2718554692180835,1.048351387315059,0.7645402618701682,2,5,0,13,2,0.9408720099355862,-1.3454080465806197
0,1.2720801191287463,0.5295230764244904,1.4167426760125665,6,5,0,6,2,-0.6124734283092464,-0.5511738259047975
0,1.2723047690394091,0.08481309566114575,-1.192066980557027,8,7,1,6,2,0.16419929081316983,0.2430603947710248
0,1.2725294189500722,-0.508133545356647,-1.192066980557027,8,7,1,9,6,-0.6124734283092464,-0.5511738259047975
0,1.272754068860735,-0.8046068658655434,-0.5398645664146287,1,0,5,15,7,-0.6124734283092464,-0.5511738259047975
0,1.272978718771398,1.122469717442283,-0.7572653711287615,5,4,6,13,7,0.16419929081316983,0.2430603947710248
0,1.273203368682061,0.01069476553392166,0.9819410665843009,5,4,4,9,7,-0.6124734283092464,0.2430603947710248
0,1.2734280185927238,0.30716808604281803,1.4167426760125665,9,8,1,13,7,-0.6124734283092464,1.037294615446847
0,1.2736526685033867,1.863653018714524,-0.32246376170049584,7,6,0,5,2,0.16419929081316983,0.2430603947710248
0,1.2738773184140495,2.0860080090961963,-1.192066980557027,11,10,3,6,5,-1.3891461474316629,1.037294615446847
0,1.2741019683247126,-1.0269618562472156,0.11233784772776978,12,11,0,2,1,0.16419929081316983,1.037294615446847
0,1.2743266182353754,0.15893142578836986,0.7645402618701682,11,10,2,13,2,1.7175447290580024,1.8315288361226694
0,1.2745512681460383,-1.0269618562472156,1.4167426760125665,5,10,3,17,6,1.7175447290580024,1.037294615446847
0,1.2747759180567013,0.23304975591559393,-0.32246376170049584,1,0,0,6,2,0.16419929081316983,1.037294615446847
0,1.2750005679673642,-0.21166022484775063,1.4167426760125665,10,9,6,17,5,0.16419929081316983,0.2430603947710248
0,1.275225217878027,-0.3598968851021988,0.5471394571560354,10,9,2,6,6,-0.6124734283092464,0.2430603947710248
0,1.27544986778869,-0.13754189472052653,-0.32246376170049584,9,0,0,6,7,1.7175447290580024,-1.3454080465806197
0,1.275674517699353,1.1965880475695072,-0.32246376170049584,6,5,0,5,2,-0.6124734283092464,0.2430603947710248
0,1.2758991676100158,0.9001147270606108,-0.9746661758428942,12,11,4,17,5,0.9408720099355862,1.037294615446847
0,1.2761238175206788,-0.21166022484775063,-0.7572653711287615,10,9,2,13,2,0.9408720099355862,1.8315288361226694
0,1.2763484674313417,-0.8046068658655434,-0.32246376170049584,10,9,4,13,7,-1.3891461474316629,-0.5511738259047975
0,1.2765731173420045,0.6036414065517144,-1.6268685899852926,9,0,3,13,2,1.7175447290580024,1.037294615446847
0,1.2767977672526674,-0.06342356459330244,1.4167426760125665,7,6,1,13,6,0.9408720099355862,1.037294615446847
0,1.2770224171633304,1.6412980283328518,-0.32246376170049584,7,6,2,2,6,0.9408720099355862,1.037294615446847
1,1.2772470670739933,-0.3598968851021988,1.4167426760125665,2,5,2,13,7,-0.6124734283092464,-1.3454080465806197
0,1.2774717169846561,2.604836319986765,0.3297386524419026,2,1,2,11,6,0.16419929081316983,1.037294615446847
0,1.2776963668953192,0.15893142578836986,1.1993418712984338,10,9,5,17,7,0.16419929081316983,0.2430603947710248
0,1.277921016805982,0.08481309566114575,0.11233784772776978,1,0,2,13,5,0.9408720099355862,1.8315288361226694
0,1.2781456667166449,-2.9540384395550423,1.6341434807266995,9,0,1,6,6,0.9408720099355862,-1.3454080465806197
0,1.278370316627308,0.23304975591559393,0.5471394571560354,5,4,0,13,2,0.16419929081316983,1.037294615446847
0,1.2785949665379708,0.9001147270606108,0.5471394571560354,7,6,1,17,6,-0.6124734283092464,0.2430603947710248
0,1.2788196164486336,1.5671796982056276,0.9819410665843009,9,8,4,13,6,-0.6124734283092464,1.037294615446847
0,1.2790442663592967,0.23304975591559393,-1.6268685899852926,6,5,2,6,2,-0.6124734283092464,-0.5511738259047975
0,1.2792689162699595,-0.508133545356647,-0.5398645664146287,1,0,6,9,1,0.9408720099355862,1.8315288361226694
0,1.2794935661806224,1.7895346885873,0.5471394571560354,6,5,3,9,2,-0.6124734283092464,0.2430603947710248
0,1.2797182160912854,1.6412980283328518,-0.5398645664146287,12,11,2,13,7,-0.6124734283092464,1.037294615446847
0,1.2799428660019483,-0.3598968851021988,-1.6268685899852926,10,9,6,9,2,-0.6124734283092464,0.2430603947710248
0,1.2801675159126111,-0.7304885357383193,0.3297386524419026,11,10,6,9,5,-0.6124734283092464,-0.5511738259047975
0,1.280392165823274,1.4930613680784035,0.7645402618701682,6,5,0,6,2,-0.6124734283092464,-0.5511738259047975
0,1.280616815733937,-0.28577855497497473,-0.9746661758428942,6,6,2,2,7,0.16419929081316983,-1.3454080465806197
0,1.2808414656445999,-0.8787251959927674,0.7645402618701682,11,11,3,6,2,0.16419929081316983,-1.3454080465806197
0,1.2810661155552627,0.15893142578836986,-0.10506295698636302,11,11,0,9,2,0.16419929081316983,-1.3454080465806197
0,1.2812907654659258,-0.21166022484775063,0.11233784772776978,10,9,4,13,5,-1.3891461474316629,-0.5511738259047975
0,1.2815154153765886,0.8259963969333867,1.4167426760125665,3,2,0,2,6,0.16419929081316983,1.037294615446847
0,1.2817400652872515,-0.28577855497497473,1.4167426760125665,3,2,1,13,6,-0.6124734283092464,-0.5511738259047975
0,1.2819647151979146,-0.28577855497497473,0.11233784772776978,9,8,5,13,7,0.9408720099355862,1.037294615446847
0,1.2821893651085774,-0.8787251959927674,-0.5398645664146287,3,10,6,2,7,-0.6124734283092464,1.8315288361226694
0,1.2824140150192402,0.5295230764244904,0.7645402618701682,12,11,0,2,1,1.7175447290580024,1.8315288361226694
0,1.2826386649299033,-2.9540384395550423,-0.32246376170049584,12,11,1,6,2,0.9408720099355862,1.037294615446847
0,1.2828633148405661,-0.3598968851021988,-1.40946778527116,8,7,5,13,2,0.9408720099355862,1.037294615446847
0,1.283087964751229,-1.0269618562472156,-0.5398645664146287,10,9,1,6,1,0.16419929081316983,1.037294615446847
0,1.283312614661892,1.122469717442283,-0.32246376170049584,11,1,5,9,2,-1.3891461474316629,-1.3454080465806197
0,1.283537264572555,2.5307179898595407,-0.10506295698636302,1,0,4,9,5,0.9408720099355862,1.8315288361226694
0,1.2837619144832177,1.048351387315059,0.7645402618701682,7,0,2,6,5,0.16419929081316983,-1.3454080465806197
1,1.2839865643938806,-0.7304885357383193,-0.32246376170049584,6,5,1,17,1,-0.6124734283092464,1.037294615446847
0,1.2842112143045437,0.6036414065517144,-0.9746661758428942,12,11,2,13,2,-1.3891461474316629,-1.3454080465806197
0,1.2844358642152065,-0.508133545356647,-0.10506295698636302,3,2,5,13,6,0.9408720099355862,1.037294615446847
0,1.2846605141258693,-0.8046068658655434,0.5471394571560354,3,9,3,17,5,0.9408720099355862,-1.3454080465806197
0,1.2848851640365324,0.01069476553392166,-1.6268685899852926,3,10,6,13,7,0.9408720099355862,-0.5511738259047975
0,1.2851098139471953,-0.21166022484775063,-1.192066980557027,6,5,1,2,6,-0.6124734283092464,0.2430603947710248
0,1.285334463857858,0.23304975591559393,1.6341434807266995,2,1,2,13,2,0.16419929081316983,1.037294615446847
0,1.2855591137685212,-0.7304885357383193,-0.32246376170049584,12,1,1,6,2,-1.3891461474316629,-1.3454080465806197
0,1.285783763679184,1.4930613680784035,1.1993418712984338,1,0,3,0,6,-0.6124734283092464,-0.5511738259047975
0,1.2860084135898469,-0.21166022484775063,1.1993418712984338,6,5,2,2,1,-1.3891461474316629,0.2430603947710248
0,1.28623306350051,-0.13754189472052653,-0.9746661758428942,6,6,4,16,5,1.7175447290580024,-1.3454080465806197
0,1.2864577134111728,1.122469717442283,1.4167426760125665,6,5,1,9,2,-0.6124734283092464,0.2430603947710248
0,1.2866823633218356,-0.43401521522942293,1.4167426760125665,6,5,1,13,6,-0.6124734283092464,-0.5511738259047975
0,1.2869070132324987,-0.06342356459330244,0.9819410665843009,3,2,0,13,2,0.16419929081316983,0.2430603947710248
0,1.2871316631431615,1.6412980283328518,-0.32246376170049584,2,1,6,9,6,-0.6124734283092464,1.037294615446847
0,1.2873563130538244,-0.13754189472052653,-0.5398645664146287,2,6,4,0,1,-0.6124734283092464,0.2430603947710248
0,1.2875809629644872,1.1965880475695072,1.4167426760125665,7,8,5,17,2,1.7175447290580024,-1.3454080465806197
0,1.2878056128751503,2.2342446693506446,0.3297386524419026,2,1,2,17,6,-0.6124734283092464,0.2430603947710248
0,1.2880302627858131,-0.8046068658655434,-0.7572653711287615,10,9,1,6,6,0.16419929081316983,0.2430603947710248
0,1.288254912696476,-0.21166022484775063,0.7645402618701682,1,0,6,9,7,0.16419929081316983,1.037294615446847
0,1.288479562607139,-0.3598968851021988,1.1993418712984338,11,10,3,13,2,-0.6124734283092464,-0.5511738259047975
0,1.2887042125178019,0.6777597366789385,-0.7572653711287615,11,10,0,5,1,0.16419929081316983,0.2430603947710248
1,1.2889288624284647,0.45540474629726624,-1.6268685899852926,6,5,1,17,7,-0.6124734283092464,-0.5511738259047975
1,1.2891535123391278,1.122469717442283,-1.6268685899852926,11,5,5,17,7,-0.6124734283092464,1.037294615446847
0,1.2893781622497906,0.9001147270606108,-1.192066980557027,7,6,1,2,1,-0.6124734283092464,0.2430603947710248
0,1.2896028121604535,0.45540474629726624,0.7645402618701682,7,6,2,13,1,-0.6124734283092464,0.2430603947710248
0,1.2898274620711165,0.23304975591559393,0.5471394571560354,7,6,0,13,1,-0.6124734283092464,-0.5511738259047975
0,1.2900521119817794,0.23304975591559393,1.1993418712984338,7,6,0,13,1,-0.6124734283092464,-0.5511738259047975
0,1.2902767618924422,-1.0269618562472156,-0.10506295698636302,6,5,5,5,5,-0.6124734283092464,-0.5511738259047975
0,1.290501411803105,0.6036414065517144,-0.9746661758428942,2,1,0,15,7,-0.6124734283092464,1.037294615446847
0,1.2907260617137681,0.7518780668061626,-1.40946778527116,6,5,0,13,5,0.16419929081316983,1.037294615446847
0,1.290950711624431,-0.508133545356647,0.7645402618701682,6,6,4,9,2,0.16419929081316983,0.2430603947710248
0,1.2911753615350938,-1.0269618562472156,-1.192066980557027,7,8,1,13,1,1.7175447290580024,-1.3454080465806197
0,1.291400011445757,-0.3598968851021988,-1.6268685899852926,6,5,3,9,6,0.16419929081316983,0.2430603947710248
0,1.2916246613564197,-0.43401521522942293,-1.40946778527116,10,10,3,13,7,1.7175447290580024,-1.3454080465806197
0,1.2918493112670826,-0.5822518754838711,-0.32246376170049584,10,10,1,18,2,1.7175447290580024,1.037294615446847
0,1.2920739611777456,0.3812864161700421,1.6341434807266995,11,10,0,13,6,0.16419929081316983,0.2430603947710248
0,1.2922986110884085,0.23304975591559393,0.11233784772776978,5,4,1,17,6,0.16419929081316983,1.8315288361226694
0,1.2925232609990713,-0.5822518754838711,-1.6268685899852926,2,6,4,17,6,1.7175447290580024,-0.5511738259047975
0,1.2927479109097344,0.5295230764244904,-0.9746661758428942,6,5,5,6,7,-0.6124734283092464,0.2430603947710248
0,1.2929725608203972,0.23304975591559393,1.6341434807266995,2,1,4,13,1,0.16419929081316983,0.2430603947710248
0,1.29319721073106,-0.43401521522942293,-0.10506295698636302,3,2,3,13,7,-1.3891461474316629,-0.5511738259047975
0,1.2934218606417232,0.30716808604281803,0.5471394571560354,3,9,6,13,1,1.7175447290580024,-1.3454080465806197
0,1.293646510552386,1.4189430379511794,0.7645402618701682,10,9,3,9,6,0.9408720099355862,1.8315288361226694
0,1.2938711604630488,0.08481309566114575,-1.6268685899852926,3,2,6,9,7,-0.6124734283092464,-0.5511738259047975
0,1.2940958103737117,1.937771348841748,1.1993418712984338,3,2,6,17,5,1.7175447290580024,1.8315288361226694
0,1.2943204602843748,1.7895346885873,1.4167426760125665,7,6,0,9,6,-1.3891461474316629,-1.3454080465806197
0,1.2945451101950376,-0.06342356459330244,1.4167426760125665,7,8,6,3,2,1.7175447290580024,-0.5511738259047975
0,1.2947697601057004,0.9742330571878349,0.9819410665843009,11,10,0,2,5,-0.6124734283092464,0.2430603947710248
0,1.2949944100163635,-0.3598968851021988,-1.6268685899852926,11,10,3,9,2,0.16419929081316983,0.2430603947710248
0,1.2952190599270264,-0.508133545356647,0.7645402618701682,5,4,4,5,1,-1.3891461474316629,0.2430603947710248
0,1.2954437098376892,-0.9528435261199916,1.6341434807266995,6,5,6,6,6,-0.6124734283092464,1.037294615446847
0,1.2956683597483523,0.6777597366789385,-0.5398645664146287,7,5,5,13,1,-1.3891461474316629,-0.5511738259047975
0,1.295893009659015,-0.3598968851021988,0.5471394571560354,7,6,5,2,7,1.7175447290580024,1.8315288361226694
0,1.296117659569678,1.122469717442283,0.5471394571560354,7,6,1,9,7,0.9408720099355862,1.8315288361226694
0,1.296342309480341,0.7518780668061626,0.5471394571560354,12,11,0,2,2,-0.6124734283092464,1.037294615446847
0,1.2965669593910039,-0.21166022484775063,-1.6268685899852926,6,5,0,6,1,1.7175447290580024,1.8315288361226694
0,1.2967916093016667,-0.8787251959927674,-0.5398645664146287,10,9,5,3,6,-0.6124734283092464,-0.5511738259047975
0,1.2970162592123298,-0.8787251959927674,0.5471394571560354,10,10,4,15,6,-0.6124734283092464,-0.5511738259047975
0,1.2972409091229926,0.30716808604281803,-0.9746661758428942,5,4,5,13,6,0.9408720099355862,1.037294615446847
0,1.2974655590336555,1.715416358460076,-1.192066980557027,3,2,5,13,7,0.16419929081316983,1.037294615446847
0,1.2976902089443183,-0.9528435261199916,1.6341434807266995,7,6,2,3,6,-1.3891461474316629,-1.3454080465806197
0,1.2979148588549814,-1.1751985165016638,-0.7572653711287615,9,8,6,13,5,-0.6124734283092464,-0.5511738259047975
1,1.2981395087656442,-0.9528435261199916,-1.40946778527116,6,5,6,13,2,-0.6124734283092464,0.2430603947710248
0,1.298364158676307,-2.9540384395550423,1.4167426760125665,1,7,6,6,2,-0.6124734283092464,0.2430603947710248
0,1.2985888085869701,-0.21166022484775063,-0.7572653711287615,4,4,5,13,5,1.7175447290580024,-1.3454080465806197
0,1.298813458497633,0.6777597366789385,-0.9746661758428942,10,10,1,13,7,1.7175447290580024,-1.3454080465806197
0,1.2990381084082958,-0.8787251959927674,0.5471394571560354,10,9,6,13,2,-1.3891461474316629,1.037294615446847
0,1.2992627583189589,-0.8046068658655434,0.11233784772776978,10,11,3,6,7,-1.3891461474316629,-1.3454080465806197
0,1.2994874082296217,-0.43401521522942293,0.5471394571560354,5,4,3,13,1,-1.3891461474316629,0.2430603947710248
0,1.2997120581402846,-0.43401521522942293,-1.192066980557027,6,8,4,17,1,0.9408720099355862,1.8315288361226694
0,1.2999367080509476,-0.8787251959927674,-1.192066980557027,11,10,3,11,2,-1.3891461474316629,-0.5511738259047975
0,1.3001613579616105,-0.6563702056110952,1.4167426760125665,11,10,4,9,6,-1.3891461474316629,0.2430603947710248
0,1.3003860078722733,1.863653018714524,-1.6268685899852926,12,11,6,2,6,0.16419929081316983,1.037294615446847
0,1.3006106577829364,-0.9528435261199916,1.1993418712984338,4,3,4,6,5,-1.3891461474316629,-1.3454080465806197
0,1.3008353076935992,0.6036414065517144,-1.40946778527116,4,3,4,9,1,-1.3891461474316629,-1.3454080465806197
0,1.301059957604262,0.08481309566114575,0.9819410665843009,10,9,1,18,7,0.9408720099355862,1.037294615446847
0,1.301284607514925,-0.21166022484775063,-0.10506295698636302,6,5,4,9,5,0.9408720099355862,1.037294615446847
0,1.301509257425588,0.6777597366789385,0.9819410665843009,7,6,4,6,7,0.9408720099355862,1.8315288361226694
0,1.3017339073362508,-0.8046068658655434,1.4167426760125665,11,10,4,13,1,0.16419929081316983,1.037294615446847
0,1.3019585572469137,-0.508133545356647,-1.6268685899852926,5,4,0,9,6,0.9408720099355862,1.8315288361226694
0,1.3021832071575767,-0.9528435261199916,1.4167426760125665,2,5,0,2,1,1.7175447290580024,-0.5511738259047975
0,1.3024078570682396,1.048351387315059,1.1993418712984338,6,5,4,17,7,-0.6124734283092464,1.037294615446847
0,1.3026325069789024,-0.5822518754838711,0.9819410665843009,9,8,5,13,5,-1.3891461474316629,-1.3454080465806197
0,1.3028571568895655,-1.323435176756112,0.3297386524419026,1,0,1,6,2,0.9408720099355862,1.037294615446847
0,1.3030818068002283,-0.8046068658655434,0.11233784772776978,11,10,4,9,1,-0.6124734283092464,-0.5511738259047975
0,1.3033064567108912,-1.1010801863744397,-0.10506295698636302,11,10,4,13,1,-0.6124734283092464,-0.5511738259047975
0,1.3035311066215542,-0.43401521522942293,1.4167426760125665,11,10,1,9,2,-0.6124734283092464,-0.5511738259047975
0,1.303755756532217,-0.8787251959927674,1.4167426760125665,11,10,5,0,7,-0.6124734283092464,-0.5511738259047975
0,1.30398040644288,1.863653018714524,0.9819410665843009,9,8,4,13,1,-1.3891461474316629,-1.3454080465806197
0,1.3042050563535428,-0.28577855497497473,-0.5398645664146287,11,11,0,17,6,1.7175447290580024,-1.3454080465806197
0,1.3044297062642058,-0.508133545356647,0.3297386524419026,4,3,5,17,7,0.16419929081316983,0.2430603947710248
1,1.3046543561748687,-0.21166022484775063,1.6341434807266995,6,5,4,9,2,-0.6124734283092464,0.2430603947710248
0,1.3048790060855315,0.5295230764244904,0.7645402618701682,5,4,5,13,5,-0.6124734283092464,-0.5511738259047975
0,1.3051036559961946,1.7895346885873,-1.192066980557027,10,10,1,17,5,0.9408720099355862,-1.3454080465806197
0,1.3053283059068574,-0.8787251959927674,-0.32246376170049584,11,10,5,17,1,-1.3891461474316629,-0.5511738259047975
0,1.3055529558175203,-0.43401521522942293,0.11233784772776978,12,11,1,2,6,0.9408720099355862,1.037294615446847
1,1.3057776057281834,-0.7304885357383193,1.6341434807266995,12,5,0,5,1,0.16419929081316983,-1.3454080465806197
0,1.3060022556388462,-0.5822518754838711,-0.7572653711287615,11,1,2,2,7,-0.6124734283092464,-0.5511738259047975
0,1.306226905549509,-0.3598968851021988,0.11233784772776978,7,6,5,9,2,-1.3891461474316629,-0.5511738259047975
0,1.306451555460172,-1.0269618562472156,-0.5398645664146287,7,6,4,2,5,-0.6124734283092464,-0.5511738259047975
0,1.306676205370835,0.45540474629726624,-1.40946778527116,10,9,5,18,7,0.9408720099355862,1.037294615446847
0,1.3069008552814978,0.6036414065517144,0.7645402618701682,6,5,0,17,2,0.16419929081316983,1.037294615446847
0,1.3071255051921609,-0.8046068658655434,-1.40946778527116,5,4,4,17,6,0.16419929081316983,1.037294615446847
0,1.3073501551028237,0.3812864161700421,-0.32246376170049584,8,7,2,9,7,-1.3891461474316629,0.2430603947710248
0,1.3075748050134866,-0.7304885357383193,0.11233784772776978,5,4,1,9,2,1.7175447290580024,1.8315288361226694
0,1.3077994549241494,1.4189430379511794,-0.9746661758428942,7,6,6,2,5,-0.6124734283092464,-0.5511738259047975
0,1.3080241048348125,0.3812864161700421,1.1993418712984338,11,10,2,18,1,0.16419929081316983,0.2430603947710248
0,1.3082487547454753,0.30716808604281803,0.9819410665843009,8,7,6,6,7,0.16419929081316983,0.2430603947710248
1,1.3084734046561382,1.4930613680784035,0.11233784772776978,6,5,0,2,2,0.16419929081316983,0.2430603947710248
0,1.3086980545668012,-0.21166022484775063,-1.192066980557027,4,3,5,6,7,0.9408720099355862,1.037294615446847
0,1.308922704477464,0.9001147270606108,0.3297386524419026,4,4,2,6,1,1.7175447290580024,-1.3454080465806197
0,1.309147354388127,0.6036414065517144,0.11233784772776978,5,4,2,2,2,1.7175447290580024,1.8315288361226694
0,1.30937200429879,1.3448247078239555,-1.40946778527116,4,4,4,17,5,0.9408720099355862,-0.5511738259047975
0,1.3095966542094528,-0.21166022484775063,0.5471394571560354,4,4,4,17,7,0.9408720099355862,-1.3454080465806197
0,1.3098213041201157,-0.8046068658655434,0.11233784772776978,5,4,4,13,1,0.9408720099355862,1.037294615446847
0,1.3100459540307787,0.08481309566114575,-1.6268685899852926,6,5,2,9,2,0.16419929081316983,1.037294615446847
0,1.3102706039414416,-0.28577855497497473,0.9819410665843009,5,4,2,9,2,0.9408720099355862,1.037294615446847
0,1.3104952538521044,0.30716808604281803,0.11233784772776978,5,4,4,2,1,-0.6124734283092464,-0.5511738259047975
0,1.3107199037627675,-0.8787251959927674,-1.6268685899852926,5,4,6,9,5,-0.6124734283092464,-0.5511738259047975
0,1.3109445536734303,0.5295230764244904,-0.5398645664146287,5,4,4,13,6,-0.6124734283092464,0.2430603947710248
0,1.3111692035840932,2.753072980241213,0.9819410665843009,11,10,3,13,2,-1.3891461474316629,-1.3454080465806197
0,1.311393853494756,0.15893142578836986,0.5471394571560354,6,5,1,17,7,0.16419929081316983,0.2430603947710248
0,1.311618503405419,-0.3598968851021988,-0.5398645664146287,6,5,0,9,2,-1.3891461474316629,-1.3454080465806197
0,1.311843153316082,0.23304975591559393,-1.6268685899852926,4,3,4,9,7,-1.3891461474316629,0.2430603947710248
0,1.3120678032267448,-0.43401521522942293,1.4167426760125665,4,3,0,17,7,-1.3891461474316629,-0.5511738259047975
0,1.3122924531374078,-0.13754189472052653,0.9819410665843009,6,5,2,9,7,0.16419929081316983,0.2430603947710248
0,1.3125171030480707,0.30716808604281803,0.3297386524419026,5,2,5,13,2,0.9408720099355862,-1.3454080465806197
0,1.3127417529587335,-2.9540384395550423,0.11233784772776978,3,2,6,6,5,-0.6124734283092464,0.2430603947710248
0,1.3129664028693966,-0.06342356459330244,0.5471394571560354,8,7,4,6,5,-1.3891461474316629,-0.5511738259047975
0,1.3131910527800594,-0.43401521522942293,-0.5398645664146287,4,3,2,17,2,0.9408720099355862,1.037294615446847
0,1.3134157026907223,-0.8787251959927674,1.6341434807266995,4,3,3,13,2,0.9408720099355862,1.037294615446847
0,1.3136403526013853,-2.9540384395550423,-0.10506295698636302,1,0,1,6,6,-0.6124734283092464,-0.5511738259047975
0,1.3138650025120482,0.01069476553392166,-0.10506295698636302,8,7,3,5,2,0.16419929081316983,1.8315288361226694
0,1.314089652422711,1.122469717442283,-1.6268685899852926,8,7,2,0,2,-1.3891461474316629,-0.5511738259047975
0,1.3143143023333739,-0.06342356459330244,-1.192066980557027,8,3,1,3,7,1.7175447290580024,-1.3454080465806197
0,1.314538952244037,-0.8046068658655434,-1.6268685899852926,4,3,5,9,5,-0.6124734283092464,0.2430603947710248
0,1.3147636021546998,0.6036414065517144,0.9819410665843009,4,3,6,13,2,-0.6124734283092464,-0.5511738259047975
0,1.3149882520653626,2.011889678968972,-0.5398645664146287,4,3,5,13,5,0.16419929081316983,0.2430603947710248
0,1.3152129019760257,-0.21166022484775063,0.9819410665843009,4,3,3,2,2,-0.6124734283092464,0.2430603947710248
0,1.3154375518866885,2.827191310368437,1.6341434807266995,5,4,5,2,7,0.16419929081316983,0.2430603947710248
0,1.3156622017973514,0.6777597366789385,-1.40946778527116,5,4,1,6,6,0.16419929081316983,0.2430603947710248
0,1.3158868517080144,0.15893142578836986,-0.32246376170049584,5,4,0,13,6,-1.3891461474316629,-0.5511738259047975
0,1.3161115016186773,-1.0269618562472156,-0.32246376170049584,5,4,2,13,5,-0.6124734283092464,0.2430603947710248
0,1.3163361515293401,1.122469717442283,-0.7572653711287615,8,7,3,1,2,-0.6124734283092464,-0.5511738259047975
